"AwardGettingInfoID","Date","BookID","AwardID"
20583,2013-04-07,6860,20661
20584,2017-11-28,15224,44904
20585,1981-04-09,26229,8602
20586,2015-01-19,22409,33774
20587,1990-07-17,42432,2363
20588,1989-11-03,28374,14324
20589,2017-05-20,27232,19920
20590,1987-10-26,40220,24095
20591,2010-07-08,21413,4578
20592,2010-12-21,1962,7319
20593,2005-04-22,50750,36209
20594,2007-03-08,14944,15632
20595,2011-10-21,29341,51955
20596,1988-01-28,22483,9574
20597,2013-10-06,51201,6837
20598,2002-10-20,42139,29878
20599,2017-09-07,30834,51804
20600,2014-02-20,3322,34
20601,1982-09-27,38209,42537
20602,1990-12-29,21381,46438
20603,1991-12-25,21061,30781
20604,1996-03-03,49885,39964
20605,2007-05-01,25157,11077
20606,2009-12-17,34422,22338
20607,1985-03-28,27677,45487
20608,1993-01-02,12438,24049
20609,1995-09-13,15822,50521
20610,2012-08-01,10712,8601
20611,1988-04-06,18488,378
20612,2003-09-21,26332,10478
20613,2003-02-11,32170,25992
20614,1996-03-22,2267,38527
20615,1999-10-02,19684,27135
20616,2015-08-21,7384,28721
20617,1988-12-16,14664,33617
20618,2011-07-08,36714,21721
20619,1991-11-29,29085,22761
20620,2002-02-10,23712,13668
20621,1994-03-09,18515,24192
20622,2010-09-08,36352,30546
20623,1990-02-02,28262,24626
20624,1989-04-12,29687,25691
20625,2004-11-23,39525,41789
20626,2001-04-01,44493,31461
20627,2007-03-08,11897,44344
20628,1984-04-27,37021,8951
20629,2013-08-12,5820,8878
20630,1989-02-20,49758,46478
20631,1986-12-23,331,22892
20632,2002-05-05,44887,50267
20633,2019-02-23,34144,14228
20634,1980-02-17,50088,51454
20635,1981-01-01,26066,51836
20636,1998-09-18,50282,36060
20637,2002-09-06,40014,6815
20638,2018-06-24,20000,21388
20639,1986-05-11,12318,41917
20640,2019-05-16,45623,51769
20641,2007-04-24,47708,37902
20642,1985-09-30,20863,47105
20643,2012-02-19,11144,7940
20644,1987-12-19,20416,47778
20645,2002-08-28,11853,23045
20646,1982-07-03,12855,40023
20647,2011-10-04,28320,9532
20648,1988-04-26,13716,23632
20649,1987-08-15,29235,18800
20650,2003-04-04,10682,26321
20651,2017-04-22,34896,17349
20652,1997-06-23,1824,21034
20653,1993-04-22,2512,26596
20654,1981-01-01,42223,28231
20655,1988-11-28,50395,44220
20656,2009-07-17,11766,35387
20657,1999-07-22,10407,39605
20658,2016-10-21,43856,36792
20659,2009-04-19,29406,30983
20660,2012-03-18,14044,21545
20661,2017-02-09,39016,14797
20662,1995-12-16,35565,45247
20663,2005-01-27,7593,45615
20664,2006-09-16,32008,40536
20665,1988-03-05,23715,16219
20666,2012-04-25,4613,17238
20667,1980-03-07,51358,14381
20668,1989-10-27,47660,8126
20669,2014-11-01,13919,3105
20670,2018-09-25,9239,8481
20671,2018-03-06,11065,34604
20672,1981-12-16,44877,16387
20673,1985-03-10,27480,51794
20674,1996-04-28,3103,13464
20675,1992-04-08,8870,19807
20676,2005-01-02,38634,10901
20677,2015-10-27,31515,29297
20678,1985-09-09,13239,5594
20679,1984-03-17,47942,17837
20680,2007-08-24,47567,20036
20681,2011-04-30,24643,49637
20682,2004-10-16,38710,51883
20683,1995-01-27,11592,48740
20684,2016-06-24,52324,27722
20685,1996-03-20,13846,27992
20686,1983-05-23,8810,16258
20687,2011-08-05,37547,40286
20688,2006-12-19,36204,15181
20689,1999-03-09,24665,40467
20690,2017-09-09,14627,31143
20691,2002-07-10,37364,48943
20692,2007-04-21,35564,3330
20693,1997-01-26,34134,45204
20694,2000-07-30,17448,16077
20695,2001-09-29,28144,21410
20696,1987-04-11,3716,22650
20697,2018-02-10,7217,22907
20698,1981-08-22,46375,35816
20699,2018-10-01,7377,28310
20700,1994-12-21,38628,45948
20701,2001-12-25,45305,36387
20702,1991-04-19,46813,30621
20703,2013-01-19,33112,36671
20704,2008-06-17,29966,8618
20705,2018-07-28,9163,16465
20706,2000-03-31,3879,12508
20707,1996-12-17,47636,7149
20708,2010-01-02,29681,29228
20709,1989-10-01,11406,29635
20710,1998-02-22,38447,26781
20711,2015-04-04,16664,5354
20712,1986-09-21,50715,29019
20713,1987-12-12,40937,30256
20714,2019-09-10,28591,23331
20715,1998-09-13,7539,24793
20716,2012-07-12,10972,34250
20717,1986-10-03,8681,49965
20718,1997-08-14,44761,48765
20719,1992-07-16,10533,40081
20720,2017-04-03,28872,40216
20721,2007-12-13,24621,29249
20722,2016-01-27,30015,45027
20723,2002-09-20,49076,51935
20724,1990-01-27,11942,45296
20725,2014-06-20,24637,10035
20726,1994-08-24,24782,49571
20727,1988-08-21,2278,34811
20728,1980-06-15,11676,41242
20729,1984-04-26,30079,34695
20730,1995-03-16,8903,26433
20731,1993-12-27,41552,10559
20732,1989-06-27,11625,26214
20733,2016-11-05,50535,40937
20734,2011-05-29,21398,3161
20735,1997-05-09,1056,9919
20736,1995-07-30,1127,33103
20737,1986-07-07,8485,18814
20738,1981-12-05,15204,44093
20739,1998-06-21,21082,30495
20740,2003-10-05,7319,11617
20741,2013-09-26,17882,39728
20742,2010-09-22,11728,35677
20743,2006-10-08,49810,35956
20744,1991-12-28,8406,32382
20745,2012-03-25,50101,22135
20746,1989-07-08,548,31433
20747,2018-04-14,30735,41431
20748,2003-05-10,18355,15774
20749,1981-01-29,44727,44247
20750,2000-09-08,20376,27755
20751,2006-09-08,20373,5696
20752,2018-02-28,47462,1502
20753,2004-04-22,15409,44408
20754,1988-03-27,36508,41948
20755,1980-08-05,23863,43324
20756,1994-10-07,9450,40106
20757,1998-10-26,42361,40799
20758,2018-11-11,4317,20523
20759,1995-03-03,36490,12865
20760,2004-12-04,30868,52197
20761,1986-06-03,50811,20902
20762,1985-02-02,6936,11424
20763,1990-12-20,19295,968
20764,2014-02-01,16438,29629
20765,1981-05-11,3980,28454
20766,2013-04-23,22361,29936
20767,2008-08-05,24533,31947
20768,2019-02-12,35073,42860
20769,2018-10-18,7376,9413
20770,1995-05-17,52081,39959
20771,2011-04-03,28286,17584
20772,2007-05-24,1447,33311
20773,2002-10-10,47194,15342
20774,2014-11-18,46163,8232
20775,1988-07-08,45565,38699
20776,1991-02-21,33437,28355
20777,1988-07-16,20664,12411
20778,2009-05-26,19364,8827
20779,2015-03-15,7475,19119
20780,2002-07-03,30838,46115
20781,2013-09-16,32769,41794
20782,2014-01-02,29805,5659
20783,1998-06-20,14723,35861
20784,1984-12-05,15520,29292
20785,2017-07-07,5473,44428
20786,1990-01-15,19956,43996
20787,2011-01-28,25004,27539
20788,1995-05-30,26494,8663
20789,1993-12-08,33282,46589
20790,1990-01-29,9964,940
20791,1989-03-06,10977,11856
20792,2010-04-15,48054,5326
20793,2003-01-19,13782,24429
20794,1998-07-10,952,26627
20795,2012-06-17,36160,28514
20796,2005-01-25,47644,44373
20797,2014-01-11,22209,38059
20798,2018-10-22,11343,8019
20799,2005-05-27,24687,38002
20800,2002-08-31,19938,7499
20801,2016-07-17,5163,49331
20802,2003-01-18,42908,1712
20803,2008-04-07,3432,17495
20804,2017-03-19,40585,29382
20805,2015-01-03,41812,21746
20806,2006-12-08,1576,17095
20807,1999-11-19,28749,31928
20808,2019-02-18,15985,46876
20809,1999-07-20,21948,6836
20810,1994-09-07,24215,37688
20811,1982-11-27,37710,5666
20812,2006-01-26,9354,13615
20813,2007-10-07,50504,19500
20814,1986-12-02,6541,27519
20815,1985-04-03,15930,10008
20816,2016-03-06,42914,41646
20817,2016-04-15,48171,12619
20818,1998-05-21,49368,4183
20819,2007-01-02,36708,17542
20820,2007-10-01,30369,22593
20821,2011-01-27,42564,27476
20822,2015-07-26,1034,50651
20823,1998-02-11,6659,26777
20824,1994-01-01,24041,22122
20825,1997-02-05,21380,42497
20826,2011-02-11,5324,36493
20827,2013-01-05,44893,2443
20828,1994-06-09,36678,46146
20829,1989-09-26,20602,47240
20830,2000-07-04,30871,17759
20831,1994-01-11,4187,8810
20832,1995-03-07,19023,12942
20833,2007-04-27,5924,44650
20834,1986-03-14,9518,48182
20835,2002-06-12,45024,30619
20836,1981-07-08,50569,35348
20837,2005-09-30,34546,6753
20838,2011-01-17,27178,29720
20839,1988-10-07,28512,18734
20840,2014-08-05,44006,19572
20841,2019-04-01,18503,16542
20842,2007-01-10,28835,45506
20843,2019-01-30,34763,123
20844,1998-07-06,23038,35753
20845,2009-01-28,36239,46359
20846,1986-02-21,8894,36594
20847,2004-05-29,13776,14865
20848,2003-07-20,41428,33909
20849,1989-04-22,33504,33099
20850,1998-11-15,6111,44833
20851,1990-06-12,49160,30326
20852,2010-07-14,44386,7801
20853,2003-12-20,4900,40370
20854,2015-03-21,39267,47336
20855,2013-01-19,44072,45812
20856,2007-04-16,13797,48593
20857,2008-04-01,19227,42148
20858,2005-06-08,32939,5911
20859,2015-08-04,30593,23130
20860,1992-04-26,6128,49680
20861,1988-02-22,32647,18947
20862,2000-07-17,3523,22912
20863,2000-08-06,40742,3757
20864,2003-04-27,15582,36347
20865,1981-12-29,8921,772
20866,2018-01-10,4677,40970
20867,2010-11-03,22500,29877
20868,1987-05-11,36682,17942
20869,1989-11-18,36021,19610
20870,1981-10-18,22946,6805
20871,2016-06-05,22140,37824
20872,1996-07-23,49813,939
20873,1989-04-23,28763,29625
20874,2006-06-28,31990,10577
20875,2001-04-20,30067,20445
20876,1996-07-24,6178,42998
20877,2019-09-20,9925,5694
20878,2009-09-18,2506,4996
20879,2019-12-11,4237,23302
20880,2000-11-05,35243,969
20881,1982-03-10,21867,1662
20882,2002-02-23,32944,36154
20883,2007-04-02,48529,51138
20884,1982-12-07,48913,42057
20885,2011-03-07,31008,35126
20886,1994-06-11,28009,17315
20887,1982-12-30,35066,1284
20888,1993-08-25,40804,14547
20889,1989-08-31,31300,37638
20890,1998-01-02,26935,3787
20891,2004-02-09,20362,12505
20892,1997-05-17,2503,35144
20893,1985-12-07,2964,40922
20894,1989-12-22,11318,3893
20895,1980-05-27,42730,34254
20896,1999-11-25,43713,28570
20897,2011-01-23,6004,49142
20898,1980-12-17,3486,52129
20899,1985-11-09,34064,33649
20900,1995-04-24,22607,24017
20901,2004-11-21,17696,19384
20902,1991-04-08,41261,49476
20903,1988-03-12,33913,8646
20904,1988-04-15,4309,39761
20905,2013-10-25,5291,5551
20906,1991-04-20,22796,29468
20907,2000-05-18,4356,11851
20908,1993-06-26,24562,21234
20909,1999-08-07,11320,10429
20910,2013-05-04,34195,39556
20911,2018-02-10,19185,23301
20912,2016-11-12,14364,23381
20913,2007-07-30,30460,20985
20914,1982-12-05,386,31561
20915,1999-12-22,3695,43609
20916,2011-08-10,11528,52286
20917,2006-08-19,51605,13813
20918,1982-07-01,19787,21148
20919,2007-01-08,10942,13338
20920,1985-12-02,3945,33328
20921,1986-07-09,12834,15030
20922,2000-03-07,12420,50659
20923,1980-11-14,19258,24223
20924,1987-04-29,2902,12758
20925,2002-03-19,44612,13614
20926,2005-02-21,43838,45223
20927,1982-01-13,10707,18269
20928,2010-06-12,8652,29961
20929,1986-03-11,38313,22177
20930,2015-11-17,10333,13415
20931,1996-01-20,35031,12434
20932,2002-07-21,38476,6024
20933,2014-10-07,40078,884
20934,2002-03-19,5645,19675
20935,2017-08-21,7535,5355
20936,2019-04-05,24821,10501
20937,2018-05-21,10761,26124
20938,2005-06-04,35863,51500
20939,1998-04-13,36651,21360
20940,1989-06-19,17189,42371
20941,1982-08-30,14475,18624
20942,2011-09-08,482,31996
20943,2006-09-21,35613,19651
20944,1985-06-03,5756,27891
20945,2019-02-01,1234,20572
20946,1990-12-01,23168,13209
20947,1985-12-22,24862,11205
20948,2002-02-10,24038,38100
20949,1981-11-12,51207,32991
20950,2019-10-16,3234,368
20951,2002-06-03,15954,21326
20952,1993-05-17,17586,17519
20953,1992-04-08,14855,26098
20954,2010-11-16,7479,43770
20955,2007-12-16,45201,2411
20956,2005-02-09,44467,11771
20957,2011-04-22,19595,16031
20958,1994-04-04,22601,41493
20959,2002-04-12,17387,23356
20960,1992-10-25,7004,34798
20961,1983-08-25,10876,30068
20962,2003-11-30,29361,2031
20963,1984-08-28,34541,26095
20964,2009-06-20,18761,3011
20965,2006-01-11,11338,18226
20966,2000-04-17,43235,35202
20967,2010-11-01,10103,630
20968,2002-11-02,50736,32030
20969,2015-01-24,22309,21949
20970,1992-01-28,17190,6519
20971,2011-09-25,25162,49929
20972,1985-05-29,28488,29365
20973,1985-07-26,26329,31892
20974,2003-06-29,39822,29399
20975,2002-09-22,49038,12433
20976,1991-02-26,29796,17681
20977,2005-05-27,43200,24733
20978,1991-02-22,34812,44238
20979,1999-10-25,29075,51891
20980,2001-10-16,38745,16025
20981,2003-03-16,50581,43306
20982,2016-11-06,38808,32547
20983,2006-11-23,52478,36836
20984,1998-04-04,22411,39553
20985,2002-07-28,44332,45253
20986,2006-01-21,6674,44570
20987,2016-03-24,6342,29535
20988,2005-12-21,3710,23988
20989,1984-11-17,33735,3568
20990,2012-11-05,21357,16072
20991,1997-02-13,14515,14124
20992,2004-11-09,25893,12147
20993,2007-05-24,3913,45923
20994,1989-06-24,26220,44401
20995,2005-09-04,51366,17957
20996,1988-04-02,24044,41033
20997,1984-11-05,2914,32649
20998,1994-10-23,11832,705
20999,1986-12-30,28216,37141
21000,1989-08-29,38982,10014
21001,2005-12-04,3880,49214
21002,2012-05-30,1198,23630
21003,2005-10-21,10139,18971
21004,1983-07-27,17942,50549
21005,2011-09-15,13200,45307
21006,2018-03-15,50925,32120
21007,1991-11-21,8092,7263
21008,1991-03-06,17271,33554
21009,1990-04-17,50134,14782
21010,2006-07-26,13187,19097
21011,1986-08-24,37134,202
21012,2014-06-24,21817,33093
21013,2007-11-15,40806,20903
21014,2007-06-10,16683,30257
21015,2017-12-26,46693,8236
21016,1990-09-10,45224,37585
21017,1988-04-18,15574,7566
21018,2000-03-21,35033,29133
21019,1997-04-17,34171,3666
21020,2010-05-25,50286,23371
21021,1990-06-12,6861,50980
21022,2007-10-19,8818,31090
21023,2014-09-21,52049,2025
21024,1981-08-01,23555,5862
21025,1995-03-23,45519,17541
21026,2002-09-18,28150,46901
21027,1992-06-08,26719,11732
21028,2015-01-29,4848,49154
21029,1997-05-07,18978,35783
21030,1996-11-17,8345,2135
21031,2008-06-22,34053,30810
21032,2017-02-17,46620,18651
21033,1987-04-07,20107,27357
21034,2013-08-25,16829,41443
21035,2013-05-15,39999,2394
21036,1994-11-02,45531,34325
21037,2006-05-18,35585,17487
21038,2016-12-24,45528,2276
21039,1987-08-12,2502,4176
21040,2014-05-06,33699,10443
21041,2010-03-15,14956,29655
21042,1999-11-24,18414,27496
21043,1998-07-09,51544,48310
21044,1982-01-13,26370,19036
21045,1991-12-24,11465,15952
21046,2004-04-06,35396,21973
21047,1988-10-31,10938,8145
21048,2002-06-09,42676,50075
21049,1997-03-28,11803,15599
21050,2013-09-18,24878,39358
21051,1990-07-04,48970,32818
21052,2011-02-10,20087,14100
21053,2018-01-09,4513,15321
21054,2004-08-04,33364,25676
21055,2017-07-20,6035,52351
21056,2009-11-06,42695,28533
21057,1999-07-13,12756,7321
21058,1984-05-05,41116,32612
21059,1999-11-09,18772,12738
21060,2003-10-05,8480,29577
21061,1988-01-15,40676,4783
21062,1990-10-27,35463,44303
21063,1998-03-14,43888,9948
21064,1991-09-02,16258,43691
21065,1992-07-19,36486,41078
21066,1984-09-21,3515,201
21067,1982-10-12,18525,2175
21068,2012-04-14,15517,47795
21069,1991-07-27,30131,49096
21070,2006-04-26,52454,17829
21071,2010-11-23,29077,17407
21072,2006-01-08,2972,30327
21073,1987-09-04,51023,40083
21074,2007-07-20,1737,12736
21075,2003-01-16,33011,20848
21076,2003-02-25,24106,46548
21077,1996-09-25,1317,7747
21078,2009-09-02,48903,11711
21079,1995-07-15,50351,16779
21080,1994-12-04,21484,11820
21081,2012-01-13,951,34828
21082,2001-10-24,12089,26950
21083,1980-09-04,2340,21812
21084,2012-06-03,29351,29170
21085,2006-05-04,32449,37763
21086,1985-12-22,20824,33795
21087,2014-05-19,24900,16425
21088,1980-01-12,45170,2981
21089,1984-04-01,19240,31038
21090,1993-03-01,44745,27299
21091,1986-01-22,41796,6093
21092,2014-06-09,46147,31789
21093,2019-10-07,47304,39752
21094,2007-08-17,4449,26637
21095,1987-08-23,24725,41461
21096,2019-10-15,11078,30592
21097,2005-04-21,47108,36606
21098,2017-04-07,8016,2158
21099,2015-02-11,46168,10022
21100,2004-08-27,48357,310
21101,1986-08-07,33527,22194
21102,2002-01-19,26574,12917
21103,1989-05-28,10084,27623
21104,1999-08-31,38031,4657
21105,2014-05-04,11940,18637
21106,1999-07-29,11751,45871
21107,1982-03-27,10593,33320
21108,2018-08-15,8813,26479
21109,2008-06-24,18373,29618
21110,2013-01-21,48569,38328
21111,2012-12-16,21498,21298
21112,2005-11-23,18291,45498
21113,1982-02-03,41135,23172
21114,2017-09-17,32448,11803
21115,2016-09-10,28003,51826
21116,1988-06-28,36405,36743
21117,1988-01-23,870,27148
21118,1992-04-26,45080,44884
21119,1982-05-28,47555,33493
21120,1980-12-02,21769,23398
21121,2002-08-15,8450,6281
21122,1985-10-22,405,45897
21123,1992-07-18,1081,14179
21124,1992-09-09,51893,42742
21125,2012-08-02,39219,1854
21126,2018-09-01,23409,46601
21127,2005-10-06,35828,40227
21128,1980-06-25,12959,3137
21129,1983-08-18,5537,43510
21130,2010-06-28,34652,42891
21131,2013-11-26,24488,49477
21132,1981-01-03,20589,27861
21133,1989-02-05,34416,2879
21134,1988-07-06,46144,1767
21135,2014-06-15,404,13018
21136,1986-09-06,33932,35059
21137,2016-05-05,29769,34152
21138,1980-05-19,39206,48903
21139,1982-07-06,22172,44501
21140,2014-03-04,7962,41396
21141,1980-05-05,139,24906
21142,1992-08-14,43891,21727
21143,2000-10-02,26734,17732
21144,2017-04-27,6161,8106
21145,1984-08-03,29560,44991
21146,2002-02-08,8710,31272
21147,2008-08-06,1780,35053
21148,2002-01-12,40566,1382
21149,1986-12-08,23778,31418
21150,1996-12-01,13979,7332
21151,1986-03-01,42005,11092
21152,2004-02-27,31097,29738
21153,1980-04-17,9937,28779
21154,1987-05-30,23998,36470
21155,2001-02-09,45306,2920
21156,2016-04-23,1306,9692
21157,1989-03-17,22307,51326
21158,2005-02-15,26920,7110
21159,1991-03-15,39162,43261
21160,1989-10-17,42586,7966
21161,1986-12-20,5051,19366
21162,1993-09-11,51398,27919
21163,2001-11-11,49153,43005
21164,2016-11-25,33692,9548
21165,1983-07-15,10119,43762
21166,2000-06-18,48399,26416
21167,1985-10-01,49094,24161
21168,1987-10-09,3915,19422
21169,1985-03-04,44108,48456
21170,2018-03-27,16622,17476
21171,2019-08-12,51467,6734
21172,1987-08-14,48815,31465
21173,1982-12-29,41429,4306
21174,1987-01-01,42386,19409
21175,1982-11-02,9224,28946
21176,2002-07-02,10773,49794
21177,2008-09-13,27825,38900
21178,1997-05-24,38770,43132
21179,1998-12-04,22552,17088
21180,2007-12-12,29036,41807
21181,2003-05-23,50103,12441
21182,2005-04-12,20660,47474
21183,1982-06-21,22564,42291
21184,2006-02-26,48990,46283
21185,2009-09-28,20765,52124
21186,2003-11-07,19508,27665
21187,2010-10-25,35661,19026
21188,2012-08-31,39532,486
21189,1995-02-02,40347,38902
21190,2003-02-02,29029,433
21191,1999-10-13,29571,51301
21192,1985-01-21,51165,49941
21193,2019-01-28,10582,36476
21194,1991-05-20,29530,5375
21195,1980-04-16,32917,24981
21196,1989-07-14,11842,38985
21197,1986-02-22,7106,794
21198,2018-02-26,23934,11614
21199,1985-10-23,17644,24382
21200,1996-07-03,23351,40274
21201,2011-07-07,51949,52388
21202,2006-01-06,33573,34967
21203,2010-01-06,48576,15833
21204,1998-08-22,11637,17791
21205,2011-11-29,22449,11996
21206,1983-04-13,6897,3608
21207,1993-11-18,49412,8817
21208,1984-02-02,5907,6954
21209,1983-02-16,22381,34919
21210,1991-04-23,26342,35294
21211,2000-02-27,28599,51763
21212,1988-06-02,26902,3126
21213,2007-01-28,23388,16344
21214,2016-09-01,26071,39692
21215,2009-01-02,48193,492
21216,1996-06-03,16337,20245
21217,1998-07-02,25937,50397
21218,1995-04-18,33669,8907
21219,1996-07-29,20839,1406
21220,1983-05-21,44968,21141
21221,2018-04-01,20280,29879
21222,1993-07-14,1659,52386
21223,1986-10-20,30037,43658
21224,2008-07-04,6372,21979
21225,1997-04-27,37869,3223
21226,2007-12-23,31999,32134
21227,2008-01-09,12915,48091
21228,1989-04-17,27061,14628
21229,1985-10-06,37778,42250
21230,2008-10-11,51235,41995
21231,2012-12-01,18758,44125
21232,1982-08-12,18636,45816
21233,2005-02-11,46557,11083
21234,1991-09-12,39859,7029
21235,2006-09-15,9848,34154
21236,1992-03-27,23872,4342
21237,1985-11-04,16272,16181
21238,1998-01-30,45899,20179
21239,2013-12-20,39707,23641
21240,2017-02-18,26180,10291
21241,2015-07-11,41184,39462
21242,1988-09-02,37087,1594
21243,2019-08-24,13307,5125
21244,1992-01-19,23210,24342
21245,1985-03-06,6771,24035
21246,2007-10-05,20146,9997
21247,1984-02-22,1353,41813
21248,1986-04-12,12577,27520
21249,2012-03-25,17953,39095
21250,2004-06-01,37849,47326
21251,1992-02-20,3208,36239
21252,2000-10-18,8301,52071
21253,2009-12-30,11521,39478
21254,2001-02-12,2407,20996
21255,1992-09-06,18706,7398
21256,1993-10-16,15235,41382
21257,2012-03-30,19515,4230
21258,1985-07-06,6184,16782
21259,2015-08-08,30205,37521
21260,2004-02-16,37569,47543
21261,1997-05-30,37556,39285
21262,2001-09-10,3218,15750
21263,1987-01-16,22504,20035
21264,1989-12-11,31939,14527
21265,1988-12-15,28652,19249
21266,1998-09-18,25582,36592
21267,2017-09-07,6341,11847
21268,1985-12-24,7346,19325
21269,1994-01-25,1668,33563
21270,2003-11-14,50480,9615
21271,2019-02-09,51977,21630
21272,2011-09-20,50751,10856
21273,2005-06-23,37275,43720
21274,1985-01-30,10208,29319
21275,1995-06-05,13528,6985
21276,2001-03-18,29555,37635
21277,1982-08-15,13107,33154
21278,2018-02-28,43229,9157
21279,2012-02-22,41997,39472
21280,1988-11-09,12879,6633
21281,2009-10-14,9341,24123
21282,1984-12-17,19641,41751
21283,1994-10-19,24924,49823
21284,1989-11-11,21279,50745
21285,2011-12-04,42427,42801
21286,2009-10-05,17309,3063
21287,2001-04-17,14277,33224
21288,1997-12-18,13490,13982
21289,2008-11-18,10947,35718
21290,2011-04-14,34250,51802
21291,1995-01-01,19724,22639
21292,2004-08-12,44723,45458
21293,1985-10-31,17876,6530
21294,2012-07-03,34508,28291
21295,2011-03-26,27668,15645
21296,2000-10-07,4255,18877
21297,1989-06-20,33467,22428
21298,1990-09-06,27742,37006
21299,2000-09-12,50210,20380
21300,1993-10-17,48541,51347
21301,1999-07-27,16807,14899
21302,2019-10-31,6697,23001
21303,1980-03-11,51061,52445
21304,1996-10-23,41028,16478
21305,2005-03-24,52137,44854
21306,1988-02-18,30633,2188
21307,2003-12-01,44880,47803
21308,1999-03-18,25709,10213
21309,2008-05-29,19908,17712
21310,1997-07-19,34232,28756
21311,1981-04-09,25311,31385
21312,1981-05-25,10735,43196
21313,1995-06-30,18240,15218
21314,1999-11-19,1902,32239
21315,2012-09-25,4939,42426
21316,1985-05-02,20059,164
21317,2014-03-21,33260,33382
21318,2013-09-06,14546,18858
21319,2000-03-03,8752,43042
21320,2015-04-18,21877,45375
21321,2015-01-07,14740,29341
21322,2012-01-21,46419,33584
21323,1993-05-10,49611,31482
21324,1996-04-25,21331,51598
21325,1987-09-30,37783,47761
21326,2015-07-14,25864,6536
21327,1990-01-19,23608,20490
21328,1997-12-29,46942,26882
21329,2014-04-26,7839,8427
21330,1991-09-09,23521,30430
21331,1997-04-28,17768,2463
21332,1989-01-16,19379,42692
21333,1984-04-29,35729,43553
21334,2015-04-19,2132,34649
21335,1989-06-24,19836,25986
21336,1989-05-24,2911,12382
21337,1994-02-27,41832,40977
21338,2004-06-20,44710,19867
21339,2009-12-10,30773,50816
21340,2002-10-17,43616,49083
21341,1984-07-18,15246,49161
21342,2008-07-13,10747,46943
21343,2003-01-28,7846,5531
21344,1995-06-02,18374,38517
21345,2015-09-29,24089,27868
21346,1990-09-15,30955,8693
21347,2002-02-17,21793,47649
21348,2005-10-04,42299,52106
21349,2003-09-04,51925,42033
21350,2019-08-25,17046,30017
21351,1984-04-22,42891,23445
21352,2002-11-01,11483,16345
21353,1980-10-17,10795,7743
21354,2007-01-11,41131,38631
21355,2006-02-15,49737,32570
21356,1999-05-27,16351,39798
21357,2014-12-15,7196,45127
21358,1986-12-12,20343,4049
21359,2019-10-04,16999,28138
21360,2005-11-22,44061,34801
21361,1983-12-31,17554,30025
21362,2008-11-03,24574,19133
21363,1997-09-09,3381,42780
21364,1995-02-09,10836,10859
21365,2009-09-05,44952,42045
21366,2019-01-21,32652,46456
21367,1998-10-02,41474,49027
21368,2002-10-13,44136,21208
21369,2000-11-21,34282,15393
21370,1997-09-06,49070,31965
21371,1984-10-14,30386,6408
21372,2002-11-04,2596,27890
21373,2010-05-25,14679,23047
21374,1981-12-29,34359,35433
21375,2016-09-16,37493,8384
21376,1997-12-20,48481,25707
21377,2007-04-26,7781,28192
21378,1992-08-18,35750,18478
21379,2001-02-07,16518,49533
21380,2011-04-20,35922,15555
21381,1992-12-08,8436,37645
21382,2013-12-19,28463,361
21383,2001-10-16,21910,22969
21384,2002-07-17,8384,42006
21385,2015-05-20,32387,15325
21386,1998-01-03,32456,31296
21387,1989-02-27,9225,49220
21388,1998-09-07,18648,42680
21389,2001-10-10,49711,22383
21390,2015-06-19,16759,37846
21391,2012-03-28,42352,50466
21392,1981-10-18,40853,24224
21393,2015-07-24,43814,29971
21394,2001-10-28,48073,30160
21395,1993-10-30,48378,45058
21396,2008-09-14,31736,50407
21397,2015-09-06,27019,6187
21398,2008-01-26,41147,25152
21399,1988-08-04,30152,24776
21400,2013-03-05,49347,36370
21401,1990-12-03,44461,50604
21402,2019-08-25,25106,34411
21403,2015-07-04,1400,13927
21404,1987-05-02,20912,34309
21405,2019-11-21,42022,26381
21406,2013-11-06,40746,13167
21407,1996-08-23,38802,21860
21408,2010-09-10,34868,4110
21409,1983-01-18,12027,17280
21410,2016-09-06,38272,17899
21411,2003-02-05,21194,44084
21412,1980-09-13,20918,910
21413,2005-01-26,49893,1350
21414,2019-06-16,46269,38916
21415,1991-04-22,9731,22560
21416,2014-08-06,22122,38337
21417,1996-05-29,20194,38094
21418,2009-05-30,14376,25447
21419,1996-04-30,27063,8916
21420,1989-05-04,38116,32712
21421,1981-02-26,5434,42720
21422,1992-03-15,416,36734
21423,2019-04-16,12803,52339
21424,1983-07-17,8496,10096
21425,1988-02-15,23517,716
21426,1999-05-06,33802,39745
21427,2019-07-03,2766,6491
21428,1980-05-31,39894,35455
21429,1990-09-16,39820,5661
21430,2004-10-11,50151,25798
21431,2014-12-28,23744,24815
21432,2012-04-30,18380,17439
21433,2000-06-23,40080,33049
21434,1999-10-04,1512,35442
21435,1987-07-05,9878,28318
21436,2019-11-18,42248,4099
21437,2013-06-06,9597,10540
21438,1987-05-02,31927,49371
21439,1999-02-14,41765,23930
21440,2009-07-28,415,29253
21441,1989-05-19,45468,23435
21442,1980-07-15,35068,38829
21443,2009-01-20,29832,9837
21444,2016-08-03,28431,43417
21445,1997-01-23,42783,11528
21446,2016-08-02,35185,20692
21447,1994-02-09,11093,12814
21448,1988-12-05,6958,6790
21449,1998-11-16,35544,9779
21450,2008-04-03,8598,853
21451,2006-12-22,2897,6410
21452,1988-05-30,4406,47714
21453,2013-04-27,25775,28471
21454,1981-11-02,7063,32200
21455,2005-10-05,36188,44403
21456,1984-09-25,50098,10993
21457,2013-08-12,16803,12599
