"BookID","GenreID"
31341,28170
33294,3000
29396,29278
2692,18840
15939,45602
39874,14604
2886,32440
36928,24078
8944,4224
18271,1028
10750,47424
26094,44282
987,14422
49966,29667
16560,30638
43086,10281
50448,15983
17315,17834
26023,31591
45165,30212
5045,19210
50243,6042
7426,32969
27217,5427
35256,7055
46610,51688
19452,51104
32540,23153
34984,16448
48236,19307
33179,41866
44717,8455
7601,39993
6001,7673
39752,9766
18385,50214
25449,33717
35712,3296
9391,27869
11252,35928
34556,14415
25595,45484
7081,31534
26119,23857
33725,10683
21290,26125
24100,1210
29342,5559
30840,39534
5543,17081
41795,10566
24234,40004
12458,10432
47811,51581
14014,41168
28214,23535
29647,28591
9311,25163
455,31450
13924,5836
3897,14079
35779,25953
37768,38335
36279,33003
44836,10800
6236,52345
33663,52298
29143,7844
11472,2495
45227,51544
3767,39650
4265,29443
8724,28249
9968,47068
37237,27028
35747,47537
22955,34492
50203,37114
20987,44872
22763,48425
28309,418
16816,439
23359,30626
41864,1225
5510,453
2264,47957
36907,46669
43779,39921
14768,11867
16209,50156
7955,27291
9494,9370
671,36184
39153,47326
30982,34197
52018,17723
21435,3042
33291,17659
20708,27374
35818,30527
29851,3525
50442,46731
30101,46204
34526,27857
3494,36547
41033,2367
14885,43642
41519,27546
9804,33446
19134,38840
21854,3632
27781,46046
45490,25602
26779,26549
36840,10234
22600,5515
30189,38422
19059,43389
26177,35656
49353,45143
32516,44339
46935,50098
47252,11887
28800,10141
745,36305
19525,4871
37089,8739
24312,9289
49590,45042
32855,27160
40529,17223
43746,26351
26759,8368
16542,6926
51323,12759
45555,28875
21097,42318
23308,50243
23139,11585
13447,15264
45088,40140
38140,2228
18677,43100
48939,39250
46060,14325
43832,37066
2320,28070
40982,35953
41524,20497
848,18004
24329,23637
30237,13514
23481,52430
27622,35200
7699,45648
31798,36571
11684,51402
4103,25478
13004,11222
27941,9868
25192,40518
233,1721
51618,9566
20871,17088
41133,33648
16545,24332
22247,17994
47101,35821
9748,15650
40833,45784
20058,19338
35080,35263
45671,24959
24719,49979
5286,17703
7661,30421
237,32071
13573,41455
49325,4288
13064,51958
10966,2094
42747,38402
51180,47492
25980,645
31854,26532
24396,12077
46821,16277
2714,38940
2880,7596
34236,23462
24587,24443
39340,20112
22245,16406
21619,50619
30644,39557
42225,15808
49041,39137
153,29711
35242,8324
1406,12696
11190,26740
26714,4832
19365,14734
30992,6657
36376,37526
21950,11642
19636,7322
38767,32978
20537,34547
7733,40672
32684,642
13021,41423
35081,8052
37069,42709
45636,22016
43341,13157
40022,21810
10503,37892
41493,43520
13690,16972
30486,8346
7209,37707
30434,51318
37895,18451
1976,26944
50760,45467
52372,4072
48159,20624
24989,8443
3885,9575
5950,28994
9990,44406
20772,45240
18409,26170
27983,9709
45578,18991
15907,22060
14386,7374
44412,38331
40255,29143
19593,3106
27593,19696
6563,43863
51471,5677
5728,39019
43292,10476
15559,27417
48705,19125
17709,47636
13639,13880
32487,25698
14483,39471
33635,17781
25697,51850
42163,5802
4817,34027
52467,2166
12512,34799
27425,9102
8088,4119
45904,48292
20349,43864
1726,35377
21707,13912
32834,12513
31129,35258
10047,32451
7583,48804
34885,5611
18064,36217
43876,30872
14655,44420
63,5623
22077,50621
32594,13239
14981,35027
21283,44955
29094,39684
11589,51952
15254,9111
25148,50267
9901,12302
22262,3414
10014,19175
41868,34058
23230,42786
37846,31986
35893,23999
879,37922
5256,3651
13313,50879
21908,38814
29250,15998
34101,34287
2748,35252
9178,3123
44923,25182
9788,46890
49851,30457
17331,48384
23810,49932
20936,15057
9314,21620
17151,36300
1102,38745
30325,30551
25271,22465
45243,32720
51990,33525
3835,48833
37912,5185
14681,9175
46863,29271
7075,4181
25667,23225
21192,50631
34478,13019
2689,18046
48839,28919
47767,884
7136,9686
3462,25168
15733,35772
9263,6959
4715,38123
37665,45984
43312,3685
25844,10428
5923,31161
24869,6480
40284,20884
4981,2360
22661,9977
32404,34431
33539,37792
11256,15920
34170,37910
18891,45527
24796,29150
45363,51010
39803,10640
49938,33259
648,34435
17900,52353
3671,39263
3367,1445
16443,43309
28673,52283
10845,49706
46310,6570
27678,46479
20290,36192
33384,25638
25174,37226
19736,29384
959,3370
13925,25536
30275,43620
14085,34097
50764,44380
44637,21970
40325,6632
41849,26402
13759,21554
23726,48239
34727,38481
19045,46839
22999,40456
40472,45906
22872,40502
33884,4209
45451,26444
2093,44947
48162,16314
46680,18080
17218,43877
13417,3266
41693,41112
1691,18144
17232,36124
29434,13460
38183,40259
15307,21168
26147,38779
4807,37038
27900,32669
1407,34794
28174,24035
16171,27072
20042,823
44440,40471
8779,11637
38181,19448
49676,16061
23782,47392
1750,25264
14838,33222
34476,40997
11141,33777
48546,37428
11221,50886
34185,39022
8985,35813
13073,42449
14925,48438
5318,22598
15452,16232
49193,48035
19462,27312
49946,16338
20977,33888
6032,33125
17040,1882
48868,34129
27700,26077
41154,17880
31608,16905
48243,8886
15091,23537
45277,35166
41329,17555
38949,38238
40187,50444
37787,7431
17772,12777
1100,13331
39501,37916
19159,1814
308,27110
5650,23754
1105,6504
19862,21131
4984,34263
30621,42015
17242,36125
38391,406
9766,44023
18882,42804
43951,20307
48803,31140
38938,33969
29675,10633
30112,18142
20661,7194
35273,28128
40140,17648
48016,47825
39761,42825
26838,20813
1639,49194
49103,16526
25613,39927
28188,9100
38978,9217
48496,9321
6828,4680
48916,51000
32524,18710
16198,36805
46972,39639
25199,43301
9539,40367
27937,1233
32490,15079
5420,35942
10429,24841
43059,48144
39413,26028
16678,40356
36477,49578
3031,1910
43936,49813
14513,16893
17735,36868
1230,43783
6829,26286
413,15762
23532,42747
34112,23945
14058,14792
23217,16094
2575,44621
48482,41528
25710,2347
49887,31630
45822,47388
23032,23299
51216,46499
16414,15145
6505,44346
43424,51865
47349,34828
10298,3441
13811,14928
4261,9626
51445,33815
12480,11120
14709,12481
41317,47283
46008,12583
45628,21460
38027,12815
49669,51386
27615,30576
1119,944
23435,43091
44994,1297
17349,30476
36146,29172
29454,12013
43656,24636
50344,4392
35324,8566
45026,51228
34827,41226
30174,49288
45398,26602
19078,45440
37594,29645
36313,30198
44731,29767
47846,33689
4884,132
46305,38556
47950,30018
26638,1188
22741,30036
43287,17151
46535,30618
35598,39543
28581,31928
20576,16810
38538,21852
33164,22827
7029,34819
9797,2746
17528,18050
7283,44870
2796,40174
30693,41232
41622,20204
29588,12212
41851,36416
3205,2793
9027,27460
30038,37311
34527,43990
9660,15628
39997,23929
20137,29223
15827,8513
37902,34387
2769,14357
49225,44640
22444,44760
45308,19488
18649,25956
25275,28571
9622,34840
15359,44466
44961,12563
41262,51864
45669,4565
47701,50661
6076,571
51561,37700
30987,21689
2081,7103
1340,47101
1361,8477
51260,36225
32529,1169
50547,44503
22183,7069
16325,3939
30424,5551
17445,50259
3676,44246
28547,36198
41470,31166
16005,29006
11666,30137
10941,42499
42612,30819
10266,2108
15956,7312
37224,41794
7775,49893
26111,18958
16641,41940
47262,40226
21538,15017
4304,3519
494,40285
24262,1812
48885,10419
13217,38828
35359,44745
44891,20686
757,12833
48997,50307
13793,46009
32140,27824
41835,19735
40796,2954
41598,3597
49393,46894
49878,27615
2665,13159
43214,19393
30625,31820
31565,4099
45663,30035
46835,17141
14676,424
1499,5840
8153,30133
1281,41070
12367,8378
36910,12654
19706,43938
23136,9490
10174,4382
42856,27498
35900,34810
40379,18264
30957,15307
11280,3850
7591,18779
10952,38355
7949,40832
17669,3746
35086,6355
25415,35316
17678,41286
46943,13996
23300,40757
16865,6155
35430,35006
13825,18970
15620,21195
5122,23711
15213,42084
36838,46922
36596,13866
18729,39462
34535,39997
17918,52026
12655,49570
33183,31862
21131,34198
25998,14406
3763,5632
48749,31282
8839,9238
39474,32648
20458,15868
37795,42612
3391,36254
8107,45851
16616,29140
5913,25753
10176,20873
40158,35644
49606,15114
32415,21682
33007,14393
49680,44226
5266,44092
24758,25542
36123,45260
37176,33500
10932,11082
16649,14063
1611,28410
19988,2065
5267,41870
23292,6631
35835,36989
2759,40665
43144,10273
9335,33609
46386,28132
17383,28353
2954,39622
11313,39966
23174,18912
21983,2484
30081,47793
17392,3351
26148,8500
51350,45920
9125,50203
230,46063
334,35676
38544,34024
32492,22755
49533,27421
10242,33899
5607,11068
18218,23588
44145,35998
3706,17669
23316,42609
6878,18606
5936,23404
5299,31750
23921,40858
5328,38281
39838,7541
31,620
41217,16975
20828,10948
23112,1823
48310,22133
14668,12907
47965,9449
30866,23678
30161,42452
47804,9501
51193,36626
44579,30914
19994,46165
33158,45075
27092,24187
34017,11919
30864,22125
31631,20600
23116,6721
46716,5982
35825,1678
35237,13806
29841,17286
27064,12500
5919,30059
25128,30898
3988,6958
20700,6232
47715,41538
32151,32781
5985,12026
9230,4476
38442,48659
46156,31646
26197,50679
3983,12866
215,19885
44025,25249
44178,14937
5697,48797
40273,45531
33977,18698
1913,2101
48208,40166
30696,35946
30709,11666
47466,1437
33520,31772
27057,25001
11427,24938
30290,28356
51715,47465
33946,44916
34108,51105
32080,21359
46684,45115
25962,17476
24933,9353
22670,1440
47353,33957
1372,13110
2755,3268
35003,26886
39478,21962
22928,25329
17555,23259
35111,20733
27182,10698
14033,27462
42689,23891
31635,7232
50874,15072
1556,43490
15089,18093
19033,35952
32005,32632
47759,25464
28905,5258
11719,44172
1799,29875
7237,1082
3104,28478
18046,5538
17262,29614
29270,13828
2690,51686
14470,35047
39076,4351
42705,25552
32562,7407
21800,19928
12040,40352
14245,22144
13916,51210
33960,19301
19465,25074
31274,38985
14136,12276
45051,10822
34041,35867
29237,26234
7429,14239
38542,24762
23324,35608
50785,32489
3721,12611
18336,39423
16135,42541
28767,18202
43939,29595
15639,20145
52261,46319
43972,13936
16922,33187
40202,11829
32371,7463
22530,45221
38610,31951
37402,870
29991,24422
40082,37078
35837,27436
15085,35555
14738,47843
45543,9557
48762,8453
27724,25940
5909,30356
20588,28151
21423,15047
7373,42948
24412,12396
51242,5317
31102,9592
41458,21910
23051,52110
46470,9146
21482,29713
36144,17394
33842,40598
7851,39728
430,16460
10150,10039
15693,35456
34309,21059
4043,24532
7517,31035
14718,51517
7064,22875
22728,40143
8541,31467
14829,48630
52413,820
14662,31154
96,1309
982,8195
42070,47566
29778,45813
8957,17950
24874,16215
36407,43723
45254,4340
19448,18284
13020,12048
36698,48359
19766,10442
46170,51295
30872,13374
21601,5385
25799,9163
37129,27635
1578,34229
46961,24449
42412,6597
16859,23113
1019,41596
32611,34564
32990,50058
2536,31717
12965,31084
48351,1046
10350,9021
36186,8322
36731,6278
3811,32997
27308,5644
28560,51080
8261,31323
37935,15196
7526,21695
33840,7795
42015,7048
43672,36600
44895,46679
18578,42845
29041,5078
50221,33331
44662,9123
9778,34115
48488,12327
50959,11430
2592,881
22794,1343
5564,28023
33787,47123
31310,21288
31115,10274
34336,24773
16766,47002
20684,24583
18670,39869
46294,2727
165,49215
1300,51086
45299,9097
34775,36221
46565,45571
21605,28523
12936,20012
8634,26322
773,8553
51899,13202
5658,8852
30397,39123
13974,39879
47488,15305
5200,45413
10075,28105
14886,16574
2220,21793
22572,5366
11424,43744
40723,30508
14209,29881
14059,20537
34496,758
8363,18956
33901,46779
2037,40489
45129,105
42328,19959
52181,25357
27386,37710
25669,37144
27747,29518
3270,38013
16768,44706
12795,7075
8180,11772
31747,31439
51286,24781
37508,11339
27619,22695
16593,47894
19572,34382
22539,2245
12382,38065
47976,18179
36592,22376
19774,48711
33610,26839
11979,37362
13302,7701
51247,16798
50507,42366
24244,30234
48613,30608
33843,34850
21405,18752
16285,28299
37161,21239
25063,47414
17128,49358
30915,16494
19064,32801
22148,17068
25867,6111
33793,22840
33470,40163
2715,5334
39844,41572
19588,42152
52476,42765
40650,28654
41818,16380
34150,30142
4446,43451
9783,4293
17659,29748
29577,31757
42374,36678
30734,43007
43658,11248
24207,52041
19866,51360
39695,8663
41265,51261
38675,13525
28848,9647
41160,36196
31418,17573
10428,29230
3046,42364
43315,40000
36251,10174
45744,51830
49183,5269
12361,28643
29726,1927
33892,13045
18798,39870
9002,48118
21007,50114
7702,22424
18017,7842
19875,15655
3613,16366
447,33931
20538,13003
18743,32059
43687,42998
2990,29362
21397,1371
38186,25148
35438,13744
39661,45073
41301,895
25051,49373
25593,13592
20370,47589
15161,33784
4432,4646
13567,18077
52411,2794
46099,38261
25576,32001
22301,43859
1738,43722
8883,2771
39322,1760
31517,32920
16496,51011
34758,50513
23580,43194
11430,15276
47650,23014
710,25421
39977,39256
44449,26835
3920,69
21091,49741
18345,10832
51311,32377
16953,34189
50071,37876
38110,46502
30884,12451
14570,3517
19264,39334
44296,8653
48774,22066
12238,39421
24540,7679
27358,12955
29739,43563
41960,27819
34911,50381
26217,52420
44122,29883
31995,14155
40905,51566
2847,38980
27282,48524
42575,25936
30931,2556
16631,49520
50436,7448
2382,38784
10677,48541
2240,1201
130,9943
39986,20194
49420,29377
42185,47077
47167,48088
46002,19720
47206,41824
17320,24736
46602,43466
33215,8733
23788,4078
34904,22409
4487,33755
47085,30038
38699,8986
41595,41293
348,16661
39001,29201
18847,5579
44319,3672
43281,29124
19639,3840
36011,10181
37877,10114
50906,48974
16328,36261
18980,11378
22320,33811
42334,51021
17992,25261
4004,4229
32609,48805
6779,5726
23017,21155
23673,40294
19847,46992
10940,16524
18026,37513
23746,52436
2275,32736
36520,3569
47534,17031
1339,235
37207,27
15295,13079
23819,25506
378,42763
27934,44731
25777,3678
35732,31604
29163,32608
35978,45321
4768,3571
38632,52093
43916,44004
791,46197
25180,24774
42060,36550
38511,26397
16088,12459
36770,41919
27279,27602
38343,18767
4603,2042
24365,11301
11149,32196
41711,4517
42408,41199
49770,27158
10417,26869
24382,41901
5330,4194
46520,29921
26941,18599
33593,17853
48518,21266
17815,42398
26538,3405
19107,22332
40766,19899
34415,14715
36276,21273
39013,10556
45784,24540
19539,43271
20169,36786
119,20488
39992,16107
12733,35621
28281,32161
45835,49070
23925,12491
50920,2613
43588,14866
14942,27025
15211,47103
35493,7318
26049,14719
9816,50341
29926,49330
35944,42160
11122,10358
39996,1288
13938,10561
10323,25885
31553,5181
43760,16607
10651,30567
18935,39435
11519,15640
17476,35398
22078,7698
19850,50688
19673,11689
832,20115
31899,19177
24997,31664
32015,43964
4602,30607
22922,405
38428,30732
50479,31919
21904,22918
6133,42168
12301,10136
50424,20827
26296,35062
3458,35395
7119,51651
43042,19204
20327,33062
19413,34192
48612,36818
12794,13841
10091,28217
35647,21571
50851,33122
22901,37204
41579,20713
44725,44241
32979,9148
48322,12993
16771,17316
48696,33653
10734,17171
13158,28699
43852,16
11750,29741
49342,4689
12297,45358
4762,38714
48349,22928
40410,37515
28034,12166
9233,33529
34589,14311
4859,52101
12327,22764
33057,36578
46453,22954
41636,20268
44123,43655
1779,24661
16465,19501
51910,46340
15150,13289
21520,4084
35418,13098
8715,30665
36513,33768
11564,25174
3331,12232
18372,42244
2061,51757
26283,22131
10920,18400
6544,22969
37557,49855
689,43889
1483,994
34721,48196
34349,6937
2812,29175
30537,24462
3705,4778
24429,12967
4247,13439
47362,41318
48223,36325
32053,22244
47313,32712
19843,39497
28078,29745
6190,27948
19656,17813
38772,16992
51637,17264
38592,47916
32862,178
12339,16802
23125,12625
26721,47572
7710,2287
38148,39401
38946,9317
7307,16441
7802,26442
24135,29613
24846,12991
21465,35265
50150,51123
32982,33665
27907,17630
24263,35986
1051,28094
47569,7196
23423,13147
42946,22924
7726,49831
1231,40216
13524,24303
51269,37540
42974,39774
868,15345
3752,6198
6364,37748
29734,29699
38651,34339
25663,37441
8241,1673
7202,1996
10602,191
10730,31245
30057,4221
4931,38263
21562,5934
15499,30896
28964,20948
4782,28368
51360,47094
42714,27189
10623,45035
21448,21098
33677,7903
35909,30058
39912,3180
49706,49565
21900,4563
3491,35015
20035,40990
15400,15663
16577,16131
3958,39290
16867,27067
2480,7858
20271,42533
272,23665
3170,48917
26007,47753
42928,44682
34078,36488
17243,12206
13403,21547
24858,51461
24829,24074
30373,37446
3544,22476
50675,20464
19303,10153
11466,31756
557,11564
15596,12675
14719,2437
25422,42535
22947,1144
23508,12205
4141,20386
33484,11457
47192,4419
29375,12355
16180,32582
15050,13464
23497,36414
25861,50843
20034,15736
16065,24790
44497,50354
37261,23437
22212,29
48912,5514
44324,2737
28285,28271
34551,48281
6687,45926
13711,18687
187,28241
49077,27930
40152,50041
49360,25154
51088,44812
41071,29293
6964,29739
12925,24825
13522,37806
46776,40651
45091,39197
44253,41110
35727,44368
620,51662
9480,5992
51745,45263
45789,47419
4561,49603
37621,51725
36194,43774
34965,44754
44112,39894
4656,2240
45095,11058
16674,39767
52352,11453
4891,16173
48179,44995
16983,5184
16242,15391
44822,41335
28063,33310
35887,38242
52086,20535
10911,18462
16595,13999
38815,22311
14763,12595
18842,6440
37640,32000
20259,23613
39188,38098
34616,2353
6817,44285
31956,13521
3495,17507
7423,29329
20892,9783
51234,8076
39310,42247
18138,48358
32421,14132
26552,5360
44288,18824
16582,1687
16684,44973
19432,20152
43037,6481
19027,31683
13265,40949
3198,30741
2165,13164
50716,41750
29821,44228
33598,11448
33673,3968
28376,10388
12578,42875
39208,5280
1814,52207
19493,45428
33557,39494
29494,6310
5485,13502
12282,42196
10924,17240
14552,40118
697,35694
12671,14815
2666,21115
46339,33384
3257,32859
27134,30368
20240,15890
37712,42927
15381,41586
35762,36629
8044,2597
1690,19161
5794,21006
44466,27008
27986,42339
35078,1725
39327,8413
5322,30647
13833,34939
35970,16282
27679,25388
25623,21643
6837,49875
41982,18117
51582,24027
48961,15395
43784,50844
46584,37836
51996,18993
13781,44881
956,44355
22616,11117
23039,49416
36109,18731
50578,25654
33991,45876
30464,5557
45969,41885
52440,26158
4391,10606
30366,27202
3725,13399
27137,28028
36765,28529
41736,5026
41358,22685
7099,19887
41434,43759
31763,42363
23469,1168
31239,24284
13429,40907
4899,49355
38226,21755
22310,16676
23373,43548
8331,51937
39252,27484
43097,8371
41103,42794
43079,4913
20532,16897
20680,40157
17822,15689
36138,37459
46047,42595
7454,21220
37704,18154
39577,39219
39873,34393
32715,20485
13813,11291
24754,3834
794,41058
776,717
27585,27533
44920,51799
7332,18920
27753,45687
19793,7398
40162,18562
40129,15555
45455,50197
32701,2872
35853,40329
29889,35788
10527,34181
42532,25511
15002,11163
2342,29696
9503,19979
50401,17344
17311,2442
31203,49338
34582,8284
43406,22517
49053,3975
36016,29754
22958,44335
1577,4362
30916,33926
23969,33700
52451,25764
51781,29834
41735,45417
4629,22785
21750,46158
49569,44540
35383,26250
16001,49658
10600,10628
48633,39585
33596,20915
27383,46788
51338,20302
27910,6307
18272,12641
40987,36159
10042,49023
49675,41322
45031,28972
26228,25721
6839,42624
46371,34817
24432,24725
43449,40816
44020,330
46424,36797
40652,16144
34648,5297
19511,14816
36889,46844
19502,15648
48876,36493
45716,17683
5240,23409
45443,45937
12218,26179
38758,26600
25504,41584
51772,13224
28415,32671
28889,42479
33108,34704
31691,27061
33505,27481
29512,42602
18383,13542
51630,22172
38059,5963
16506,15035
23680,8262
38788,25501
34687,48876
9222,32145
21356,5794
27163,3555
15455,21054
31821,48601
19758,50989
52235,33220
8691,26211
30128,25217
29607,40760
25863,20451
19283,45704
8783,4922
9617,42925
36853,14755
19567,17378
50550,39114
449,4577
13897,21378
25220,19508
30471,9423
15858,42305
7735,2763
46856,35654
33617,14218
43771,14123
41143,38793
19324,21903
5837,37793
7741,51817
14360,923
11593,34436
13244,3741
24635,32099
14592,11611
13850,2105
20113,27053
42866,6285
43367,2213
49320,39490
11830,5361
42735,8780
50695,49941
7021,17893
41882,21592
50043,20817
6750,39850
31665,52376
3886,31923
34100,15205
9985,38860
29186,20218
37797,17331
25742,41248
2283,27133
15652,42706
10250,40821
39454,20149
8953,28176
6079,21049
51408,18988
33347,16960
49780,15597
15889,52315
22832,9555
41643,43411
18720,33073
39821,24049
6261,20293
12080,19309
44969,49173
51296,17717
8033,45046
48330,42696
1549,40752
34390,19724
14564,42416
24451,6679
48414,37322
46064,29017
41530,9212
35577,14568
50598,12808
47545,19378
14212,28331
36497,9949
10315,2111
34781,3599
13658,28524
39725,12059
3644,42738
8709,38322
36648,48302
31335,1964
4149,32827
22033,13339
472,17204
30472,42170
32189,43393
20825,9478
35272,37084
23463,7080
18180,43940
32098,46342
14010,47206
4204,30955
23320,24695
19020,46292
38716,6109
17217,18023
26736,48753
4215,48795
31149,26904
36559,24718
37309,48024
15393,28398
45156,36680
27610,2589
30789,23797
15910,8632
4655,23324
14260,22204
7801,20952
35193,699
27388,35219
33352,21543
42016,39539
50510,26440
22773,50057
26025,35018
12721,10371
13001,25859
40874,17803
4305,32321
19029,36614
46724,33581
26762,19920
34619,15847
29536,11211
7157,18363
45319,51658
34339,47161
8351,46957
21467,3009
25800,2768
26473,14859
13955,30333
33898,19394
4240,27235
36006,31713
47360,6731
47126,2187
3678,13811
42120,45352
17564,19082
37911,22088
20405,4582
7001,18358
42231,23256
18841,41931
50693,32336
22407,30582
46587,35631
19937,21655
39468,21240
29997,12587
16203,25804
45420,11129
8967,24792
23008,23963
25990,49453
7683,1128
38664,47481
15690,45752
13174,51368
47799,234
2564,3920
29405,24954
32325,16105
20217,16995
373,48297
37971,32483
38901,11067
29668,20875
38545,40308
24904,13033
36297,25613
37619,13268
30993,25813
14640,49185
43371,10863
97,46044
12929,13835
31847,3286
24128,43355
11082,50875
34297,7623
47178,10149
15326,43965
41450,48879
8000,31392
12271,6970
4395,37832
37326,39213
35231,45055
15347,47860
245,9454
28208,24784
22597,47826
31968,4426
14202,37890
25454,9215
25604,11940
34392,16350
37864,28121
9941,35096
37758,33817
23102,37709
11160,32545
12466,31495
28395,38514
28,38841
45632,21015
32249,50856
31525,35935
6846,12063
28082,48589
10789,11778
229,51964
13203,27957
33093,27004
30723,4431
44526,6922
26408,39233
5784,19472
39538,52064
50380,2777
31400,36952
716,10063
14437,14267
34628,32761
28931,16170
8673,40435
9825,11915
45310,46427
12565,5163
6299,26248
51666,8306
4985,8796
9014,33200
16140,6986
46062,45020
14297,47418
19520,47350
29420,4764
40182,9283
21831,51431
7892,18636
50769,13980
49674,2067
51263,26110
50001,49329
42692,27362
18070,978
31446,23344
23175,7190
19694,4755
1875,10250
43726,33981
28354,17336
32444,21225
30337,16295
8086,13253
9593,12576
30088,7226
27708,52280
41110,10277
24408,19387
4167,19505
28626,13455
50476,43822
48324,26227
22611,7037
46050,7435
33258,38103
19391,31334
22359,14963
42679,44283
32335,31131
42963,47564
30950,24744
20829,25827
21837,18665
20782,10505
3559,12514
14965,20930
41817,42016
42284,40123
50941,24272
26359,24582
15220,9948
5416,50536
1057,22798
22368,21335
16523,6950
21010,32976
12336,28456
32243,47125
42268,45065
25056,47363
34341,6777
12847,16347
28266,20743
41205,32574
40393,44736
37738,12123
30203,49411
36419,34660
21402,31994
35025,14116
14175,21711
39783,19151
3750,28357
35862,25622
29776,42553
23838,34719
19123,39624
12029,36799
51694,37527
46217,24709
29326,8135
21617,29718
20431,18156
33077,13617
17606,30248
15628,19506
6084,32618
7854,7416
8662,17155
35337,25835
38435,46056
24629,18978
51098,31725
11516,12773
28272,30503
31473,32020
28227,49780
38077,19465
12874,1353
13016,15216
50156,27033
40715,21373
32339,49103
35625,52307
21567,50936
25353,46796
21508,37787
50236,45292
48045,2328
40399,12839
17272,10932
110,39267
26102,11736
52242,18319
22870,17041
3774,12548
18043,14445
9296,18227
24929,14334
594,43519
14116,8836
5441,40913
17103,45622
18459,41580
156,40095
13197,6477
20288,48087
21943,45047
27263,36022
32198,50147
48408,23471
31380,46333
2703,5201
1212,37273
20026,13005
48252,45914
7197,14096
6409,20085
13247,34050
32702,22541
3443,2598
32494,13056
9199,29671
33186,49521
11967,48480
36623,40768
20585,28939
32348,30644
1277,6458
37351,25472
28760,48133
14433,32819
36843,35687
31802,35877
27775,1890
12599,49853
9861,40317
28893,23241
36851,33368
14854,50339
28336,15891
14289,32290
21210,7565
10122,40916
11064,50409
32957,16396
33161,29264
7830,51089
26651,48506
6607,48806
1261,1167
32842,50384
11741,22853
46598,30364
11411,18383
44672,24419
1681,19519
25706,12960
24990,4833
28879,49939
48931,13633
36017,33307
50290,49263
4741,7496
11907,29619
1022,2170
39742,8250
27159,21945
48020,36209
36355,7422
16148,12005
21773,37020
47102,31981
17405,18338
30035,42103
3924,18893
19651,29837
3718,38340
49579,640
10028,7000
47783,13715
41696,24391
24445,16647
52076,17864
28379,36375
11604,24720
17869,9564
10723,19738
6912,22901
29100,46339
43955,15959
38217,15378
20323,15720
43430,16750
33912,52186
47980,51379
23752,8777
7167,37154
784,39218
22710,41025
19268,24755
24271,19253
36532,32623
11983,2888
31615,18908
11817,70
31688,18639
26725,22460
39442,23688
11433,3185
49361,5921
21591,36767
31002,11452
36448,1473
6155,7138
21982,36104
19727,13717
16913,5681
1621,38341
19214,45198
13519,43102
27489,7340
19972,19525
4310,10581
41803,28625
225,8408
32532,27185
35275,38014
41800,19431
30920,29179
20607,30765
48137,9992
7187,26184
11962,7779
46256,3720
14634,51441
29664,43325
19891,10592
20856,50628
27873,31129
45066,10647
51538,40810
37551,48640
3154,22295
25508,44315
15413,25608
15950,6732
19914,20163
45030,50346
8287,18945
34506,36894
12900,20495
20430,47402
18555,24969
1948,25650
10265,31209
52328,28049
18789,50309
52219,37463
21458,30706
36174,51103
8383,45443
50204,30000
4116,31580
23591,19229
45746,43699
20659,6492
1112,13041
25940,7804
10674,47758
21576,28859
19471,1078
29157,37192
36950,19093
51009,14584
23263,11692
36471,23023
4978,2871
37843,27612
30240,49149
13413,27986
14496,50864
42923,985
35057,6096
36219,23168
20869,35041
15612,35559
29534,21416
1038,19964
51735,1722
33371,48720
24158,27336
25834,36137
51202,12897
20184,51529
35276,13308
12978,38878
15730,5488
22516,44118
42424,33445
10171,51749
49133,15093
42066,49791
5505,26907
52389,42020
47279,2424
32970,48821
38784,16839
28944,12741
30051,39398
31108,9572
32918,17284
11047,31065
8060,18001
14853,46132
43617,50613
35821,25914
30403,32764
10366,24550
1649,18985
34798,47431
40563,32552
36789,24300
33270,44660
52036,18020
48942,24871
24850,25784
51581,44424
14080,2790
18310,8202
51128,7584
32450,164
41902,27806
30305,13491
33459,30280
8740,51189
35529,41632
44785,13476
27980,33646
30168,25571
18432,519
45329,40480
8174,23734
40926,16918
18208,11775
50784,36665
28315,2013
15544,14089
38915,11793
43960,7500
13284,46536
12429,17165
14975,51329
37699,23558
20110,39357
32232,22655
30540,13509
32262,18126
36659,29071
51717,41227
8761,20189
31584,50712
31835,8953
38771,7547
22099,50702
40380,41209
4323,43913
29152,31492
34417,7157
37279,887
45245,25683
22510,31040
29475,39545
43294,47296
16204,31642
33247,20821
26388,28605
50630,35178
14987,29428
23024,24907
42805,31482
13886,10806
41834,38735
16700,9001
26249,1619
48175,13680
25678,16143
47626,18890
49640,48048
38279,43504
24800,44494
25029,50097
36750,43733
8039,24139
42138,3742
21506,43289
41787,35212
25094,15830
39434,24444
5733,45170
29824,14509
10826,37091
39079,36220
35380,31376
32929,112
12887,44171
45818,17771
10679,8586
32924,26467
22792,29646
44009,41238
23736,36508
2369,18105
14803,3
8989,18935
14126,51377
19232,43095
6431,5976
6465,11432
39065,44890
3680,42291
18599,19408
24949,11805
10957,12756
34699,31511
8893,37980
3407,40160
730,14479
26739,10345
8670,32765
49349,33623
7793,2266
29011,29815
42011,8432
30398,30084
42537,12250
51668,45967
1957,51846
6451,15548
39198,52284
10996,44075
15396,23148
21086,6908
48598,36369
33035,12754
22319,43790
41755,8997
695,10681
33800,25481
7866,34586
5188,18977
38493,6463
22682,27146
41339,13648
5456,19074
29201,30294
52304,26423
24657,18408
6339,24735
30520,38897
47213,14345
45898,44477
