"OrderID","Price","BookID","SellerID","CustomerID"
33743,10.32,29802,17667,50194
33744,10.32,38426,23700,38710
33745,18.02,9647,15050,1430
33746,7.54,8671,34563,7695
33747,10.32,9552,33895,1524
33748,2.92,43341,31986,47713
33749,10.32,38467,4587,3591
33750,10.32,5272,35803,32171
33751,7.92,6801,21101,1233
33752,2.77,29951,32949,7572
33753,10.32,11039,14028,22310
33754,1.79,15424,38936,33030
33755,5.59,21811,36627,24013
33756,3.44,37345,4620,49134
33757,5.4,18845,50536,35423
33758,10.95,24167,30356,25451
33759,5.98,36902,335,22007
33760,10.32,10621,29314,45647
33761,5.34,10656,42091,20010
33762,3.07,36491,37270,41730
33763,6.05,40941,40076,18758
33764,6.39,26466,19212,32225
33765,3.23,52071,25374,24092
33766,3.41,23205,46642,3825
33767,3.26,39888,12978,32944
33768,6.95,15315,3419,46829
33769,1.45,30693,27977,49374
33770,4.82,8169,9832,45851
33771,10.4,22485,28066,16476
33772,130.11,8000,2632,7122
33773,2.86,31352,8122,47790
33774,4.95,13713,22975,25268
33775,6.66,45369,23865,2214
33776,4.39,42586,30088,52057
33777,3.5,1029,37672,31001
33778,7.69,5596,24337,32770
33779,10.32,47363,41562,16083
33780,5.84,18121,270,18329
33781,3.12,36056,47214,27307
33782,1.45,17186,21952,21497
33783,5.27,37597,21362,14964
33784,3.12,29720,3472,34125
33785,12.92,24248,14142,36576
33786,13.92,47078,52471,8821
33787,85.56,30329,10451,38601
33788,5.95,8513,18451,47399
33789,6.54,420,25992,2680
33790,3.84,46478,47688,30753
33791,5.49,5746,11081,12446
33792,2.77,29130,24389,7418
33793,34.97,49294,51527,21717
33794,6.07,5603,3173,17382
33795,5.36,39966,50280,46336
33796,4.64,3043,35470,26195
33797,3.28,12621,23546,48509
33798,3.85,43698,37711,50902
33799,8.73,31004,39229,8328
33800,6.39,44485,16225,22467
33801,5.01,34862,31573,5118
33802,5.43,31336,20444,3625
33803,5.52,38435,30184,21499
33804,10.32,19127,2718,19423
33805,2.92,3833,5765,51813
33806,5.81,44956,2862,44170
33807,3.12,5107,28843,38738
33808,6.65,18741,38810,32424
33809,5.65,15252,37791,9960
33810,4.1,30770,42026,34524
33811,10.32,36320,47792,20479
33812,9.35,36887,50664,27382
33813,5.86,27190,25523,37654
33814,10.32,52243,49040,31592
33815,1.64,33833,14084,1207
33816,6.68,9251,10292,5293
33817,3.11,47964,6791,13924
33818,2.86,8681,51,35040
33819,11.06,34416,23424,34229
33820,6.39,47195,15475,8935
33821,5.3,8187,19025,48012
33822,2.9,29342,33464,5263
33823,6.35,18699,47019,17714
33824,4.95,32532,3807,4499
33825,10.32,41508,9986,14738
33826,2.77,1569,28389,1784
33827,11.45,17668,40188,41767
33828,4.66,4789,34830,23658
33829,10.32,1514,11173,8455
33830,3.28,26037,2279,12460
33831,6.65,42950,36237,45543
33832,10.32,14440,37959,17672
33833,10.32,46470,50576,48474
33834,3.81,11505,20957,8383
33835,4.95,40043,24734,50058
33836,18.62,13018,22030,43727
33837,10.32,14289,28533,12280
33838,3.89,1152,26291,20042
33839,5.91,35578,27804,34565
33840,22.82,13072,45313,33619
33841,10.32,13716,32887,51939
33842,3.12,17601,5825,46183
33843,10.32,23830,31811,40802
33844,10.32,43905,18769,25663
33845,15.64,42859,20226,33488
33846,2.86,10525,29954,18249
33847,1.45,37776,43401,28666
33848,10.96,42048,17538,8834
33849,2.92,31083,36150,47853
33850,13.1,402,48013,8443
33851,10.32,11944,41675,28353
33852,41.39,13499,15734,30778
33853,1.81,9497,49316,48455
33854,0.84,17395,50693,19165
33855,3.11,23678,45272,4345
33856,5.65,22063,47232,12529
33857,10.32,15635,29733,21864
33858,45.9,34551,5681,15241
33859,5.2,39086,29961,7889
33860,27.55,10765,25888,22031
33861,4.71,16280,28222,1735
33862,43.5,32595,3051,31457
33863,5.2,52295,39269,20420
33864,3.98,34035,39513,46458
33865,15.95,19797,34538,4314
33866,4.15,28359,16765,30812
33867,3.51,33868,11001,14296
33868,7.88,28681,51198,42807
33869,1.45,7728,14934,3455
33870,5.93,47076,16358,13151
33871,7.86,14991,8856,5187
33872,15.62,30628,37832,4914
33873,2.6,29243,33632,50851
33874,3.38,52225,593,9914
33875,3.12,6209,165,51770
33876,5.67,14904,24740,21951
33877,2.77,29129,20415,22757
33878,1.35,36999,9582,18423
33879,9.07,46505,1749,28555
33880,6.13,5136,8316,6169
33881,2.77,14377,27894,27494
33882,13.9,35773,23481,34205
33883,5.14,27168,8846,21055
33884,10.32,10315,29010,19229
33885,1.45,6455,37924,42075
33886,4.69,4840,434,35915
33887,4.02,2247,20235,21611
33888,10.32,23101,7820,15067
33889,2.86,28450,11734,20962
33890,25.94,722,17133,12022
33891,4.83,50263,27807,6828
33892,2.91,23959,1288,34583
33893,3.8,8118,5132,30990
33894,9.04,20572,36843,24941
33895,7.13,51368,13974,21352
33896,10.32,6094,50290,51603
33897,10.95,12071,48561,8685
33898,5.2,41127,29868,7976
33899,2.8,9533,12002,38046
33900,22.71,47413,46599,35811
33901,10.32,22921,17018,27634
33902,3.12,19412,43773,8499
33903,3.13,42626,41238,24054
33904,5.66,49107,34155,38828
33905,3.12,18436,13852,26696
33906,16.74,36187,37310,15580
33907,10.32,16748,17919,13181
33908,6.06,48763,35976,35400
33909,2.86,36768,26357,40594
33910,10.32,6177,24191,6554
33911,3.41,12040,1126,32293
33912,26.03,49347,22330,3740
33913,3.04,9102,24034,29351
33914,21.26,48831,47691,49322
33915,2.74,12391,5325,17409
33916,13.96,6734,30243,51510
33917,125.78,4625,41511,15401
33918,6.94,4153,10627,36815
33919,6.02,24379,16989,33681
33920,3.13,22648,45908,24708
33921,3.46,41297,21120,38849
33922,3.59,29296,19547,25930
33923,9.24,4855,15580,22203
33924,4.08,48683,43206,5505
33925,7.5,37999,30634,43446
33926,7.1,51761,29933,25150
33927,5.21,10308,2518,49871
33928,7.89,6338,34426,34383
33929,10.32,14003,33096,10894
33930,15.51,33635,46099,24748
33931,10.32,1982,3008,51229
33932,6.04,16486,35627,29230
33933,6.39,27778,227,40554
33934,51.11,6342,34373,34188
33935,7.98,39795,23014,16869
33936,1.45,38175,27532,38568
33937,6.48,48959,28323,9972
33938,2.25,12431,32693,6831
33939,5.41,35666,42676,41293
33940,5.2,10486,46492,5802
33941,3.79,35677,8460,1339
33942,3.81,46112,11976,52114
33943,10.32,21885,9846,50560
33944,3.13,10910,47777,35972
33945,10.32,17577,20098,6884
33946,10.32,29944,15965,33262
33947,12,23594,866,6854
33948,8.59,9346,49303,44845
33949,4.97,2282,7216,20982
33950,3.13,13512,28685,19116
33951,6.78,19817,10640,49564
33952,10.32,44011,50882,13847
33953,4.07,18866,37543,19410
33954,5.92,30013,39959,31115
33955,3.45,38154,22244,51517
33956,10.32,25554,42411,15058
33957,7.12,37668,14669,16071
33958,2.89,21244,47196,17063
33959,10.32,28379,18042,39864
33960,3.03,30583,33064,3919
33961,25.8,12968,24185,28537
33962,5.41,41849,44687,46308
33963,5.2,44341,16781,4008
33964,6.71,30004,5376,36825
33965,3.12,50029,49369,26107
33966,7.38,17980,652,15336
33967,10.32,7395,42667,1970
33968,1.45,5208,5014,13933
33969,2.86,3777,41912,47194
33970,9.49,46169,26608,37724
33971,16.35,7852,20238,9668
33972,3.43,27865,39278,51231
33973,3.44,5379,46024,46321
33974,3.12,24342,49960,19349
33975,2.77,28423,23143,11836
33976,5.2,7498,45606,13551
33977,2.39,33882,48660,42560
33978,3.83,38730,20037,19255
33979,6.06,21807,26947,38852
33980,35.24,11942,17223,51988
33981,1.77,6788,13957,37179
33982,10.32,8252,6829,44680
33983,4.15,26114,10256,32275
33984,6.91,49004,45001,15535
33985,1.66,24061,46266,37637
33986,4.69,42513,15196,1787
33987,10.32,9629,27897,9406
33988,13.24,46124,23759,22027
33989,1.45,14626,49963,28846
33990,10.32,14452,49123,7646
33991,6.12,4594,43514,50276
33992,5.46,3711,2705,11238
33993,3.12,35083,49635,12733
33994,4.04,48697,34969,2021
33995,93.84,21391,9863,15525
33996,8.49,1923,30637,34168
33997,2.86,43124,50038,28619
33998,6.23,7629,46905,39098
33999,3.81,42989,26392,86
34000,10.48,36326,46681,7918
34001,3.4,13793,19196,21177
34002,6.2,9138,33082,22019
34003,10.32,38093,7078,11131
34004,2.94,47679,1483,7270
34005,3.28,2276,14843,9517
34006,11.89,36122,37760,24585
34007,1.59,37102,22888,34388
34008,12.94,28388,13382,29736
34009,8.58,15221,42803,5281
34010,10.32,29175,44762,18963
34011,9.87,7783,7114,50817
34012,5.94,28578,41955,16971
34013,17.34,48230,11192,27917
34014,2.03,5122,13683,51749
34015,10.32,29708,21506,9451
34016,10.32,48716,36182,39640
34017,3.44,15571,41626,48357
34018,3.63,51725,36164,2486
34019,8.33,9754,32099,6585
34020,3.12,116,26554,12908
34021,4.95,42104,47263,28392
34022,2.11,25242,30090,50269
34023,3.49,28466,34234,41859
34024,3.21,21263,43691,20854
34025,10.32,34484,13000,49013
34026,10.32,52159,18657,37198
34027,3.46,823,40788,37763
34028,10.32,31996,21180,47436
34029,3.28,2437,8452,32789
34030,17.34,11053,37336,32664
34031,10.32,19783,48759,33804
34032,15.42,25927,11802,25674
34033,9.1,44766,20187,20965
34034,3.28,42657,19402,45142
34035,155.28,6408,30580,26105
34036,15.01,30318,43398,46547
34037,15.53,9081,50070,41208
34038,3.68,27343,35021,41410
34039,6.12,21951,2670,8398
34040,5.61,26553,9015,21721
34041,3.11,40965,29572,49864
34042,10.32,6371,42771,51506
34043,10.32,3893,11210,42030
34044,1.79,17820,48762,43790
34045,4.1,33967,14036,34732
34046,4.56,24103,100,5682
34047,9.02,45204,49528,14441
34048,3.74,40924,36635,45134
34049,9.26,49138,35630,9472
34050,121.4,52351,47788,35501
34051,15.22,36570,48998,2341
34052,3.93,19531,24762,49034
34053,3.17,26240,29258,46348
34054,2.05,51298,39082,40717
34055,10.32,21777,26233,38865
34056,10.32,498,45271,26667
34057,10.32,23572,52262,29419
34058,11.19,29757,36420,40406
34059,4.53,8057,18886,29322
34060,10.32,2338,4885,5890
34061,5.83,24217,31687,13988
34062,6.66,28781,33302,39006
34063,10.32,42285,34351,10408
34064,3.33,34891,23943,16402
34065,10.32,28993,45464,45422
34066,10.32,26547,35896,21023
34067,10.32,50007,22446,4501
34068,6.83,34983,9234,23318
34069,10.32,29615,27629,29886
34070,3.97,17411,23078,14592
34071,3.9,712,42807,8693
34072,10.32,43598,22325,3505
34073,10.32,32011,20433,6729
34074,10.32,16595,19351,12750
34075,9.95,50823,6479,42337
34076,22.64,27660,41137,8414
34077,10.32,23240,9388,2200
34078,17.07,52271,3156,8050
34079,10.32,18232,29517,37589
34080,12.53,10773,4033,52209
34081,6.32,51867,50353,35837
34082,5.31,21660,29739,5492
34083,4.58,22327,19210,29764
34084,10.32,33724,33902,45783
34085,2.41,29472,28460,23601
34086,10.32,36530,40126,23232
34087,10.32,12661,48446,5885
34088,10.32,20274,25937,5157
34089,10.32,46053,51685,11169
34090,2.95,14669,38054,42893
34091,7.75,15706,12897,36041
34092,12.16,20591,3181,51867
34093,2.91,11550,18510,3224
34094,10.32,24219,9908,49817
34095,4.64,43578,12746,11500
34096,4.65,13962,48791,3263
34097,2.77,45130,6953,17687
34098,10.32,5297,15229,23325
34099,2.41,27987,35932,17489
34100,2.25,17134,47287,43496
34101,10.32,7478,45523,36107
34102,10.32,2067,52322,35897
34103,3.12,48414,23346,39630
34104,34.65,31878,6371,197
34105,10.32,21040,38358,45091
34106,10.32,12616,18784,29231
34107,4.62,25192,27116,34179
34108,3.66,52196,25461,32260
34109,10.32,31810,307,36819
34110,2.77,31863,3002,15598
34111,3.19,26507,40955,51316
34112,10.32,38183,29729,21783
34113,4.32,6681,39264,50665
34114,4.86,30285,36384,7338
34115,3.29,33970,8811,7818
34116,6.48,43106,32960,36168
34117,4.7,11603,13511,35422
34118,10.32,48205,45557,45302
34119,10.32,36544,34951,27018
34120,10.32,21540,19413,16571
34121,3.07,26283,48424,13270
34122,10.32,21687,25640,25064
34123,10.32,18511,8827,17485
34124,5.61,18767,9123,47886
34125,10.32,16745,38768,40169
34126,3.12,13475,30801,13561
34127,6.24,40574,33737,42366
34128,5.4,16436,13910,47055
34129,9.77,7978,38575,40694
34130,10.32,6439,15284,30958
34131,3.36,25582,25766,37434
34132,10.32,409,36775,34814
34133,10.32,25668,14555,27612
34134,4.64,2003,41906,20230
34135,17.14,17361,26582,6479
34136,10.32,32626,52433,4096
34137,10.32,16156,47674,35466
34138,3.88,44297,21395,36480
34139,7.92,19012,8848,22517
34140,3.64,19476,23767,50521
34141,10.38,30420,35924,18105
34142,3.01,17277,38792,26519
34143,10.32,46561,28873,20810
34144,7.29,44361,19390,9687
34145,10.32,20919,39385,40598
34146,10.32,46817,22835,31236
34147,10.32,25012,15600,22100
34148,2.43,36346,1676,31
34149,10.32,30985,42423,41625
34150,10.32,38870,41819,18598
34151,108.39,13717,26416,41177
34152,10.32,43911,19461,46072
34153,10.32,25649,40445,35725
34154,3.93,4461,46510,29107
34155,10.32,13819,50078,50133
34156,10.32,14831,20116,5208
34157,2.37,40970,9841,31983
34158,5.62,16062,26923,15390
34159,10.32,42899,23390,5632
34160,3.19,29194,36064,40756
34161,5.37,50679,570,41810
34162,6.22,31753,42645,50770
34163,10.32,45123,8943,46100
34164,14.84,16177,9631,16525
34165,3.45,25607,22414,50936
34166,2.86,35298,2675,15639
34167,6.06,45065,50898,28305
34168,6.23,47912,45767,21460
34169,10.32,21325,3225,42738
34170,10.32,26359,50866,41156
34171,4,26730,21262,5112
34172,10.32,5235,34464,14832
34173,10.32,38930,221,18108
34174,10.32,20664,17588,48894
34175,10.32,9137,31744,40151
34176,10.32,11659,39535,44242
34177,10.32,14113,49782,46534
34178,10.32,14343,17654,29920
34179,10.32,21487,42925,8052
34180,10.32,30823,27504,33490
34181,11.09,15475,41064,30756
34182,11.36,36046,14299,39718
34183,6.92,40758,43063,41550
34184,6.05,25636,22620,41483
34185,11.39,31173,12397,43028
34186,10.32,48838,9630,50308
34187,10.32,41484,6198,47442
34188,0.84,46961,39701,10303
34189,5.2,15722,49200,12667
34190,8,34621,46317,16217
34191,4.52,48621,30069,42870
34192,10.32,34243,43628,17794
34193,1.45,24102,40944,4754
34194,3.84,9575,25131,30643
34195,13.69,30355,25132,19852
34196,12.96,10298,170,43590
34197,10.32,51325,48185,44991
34198,3.13,41769,6361,4490
34199,3.33,2794,5024,32774
34200,10.32,41904,41775,17896
34201,14.5,19588,36797,26579
34202,4.1,51212,17897,9246
34203,5.68,17628,51745,21945
34204,11.04,6894,10736,13158
34205,2.36,4649,30603,7047
34206,10.11,43740,46852,14050
34207,4.53,17350,9316,42417
34208,4.63,11108,19949,29708
34209,10.32,24785,28973,47474
34210,10.32,6472,1525,36698
34211,3.37,15360,24055,40059
34212,2.97,10223,39839,50019
34213,7.99,15723,37424,43581
34214,4.03,39739,4555,39593
34215,10.32,25019,34081,14217
34216,10.32,28023,27649,8604
34217,5.2,35404,50031,26471
34218,10.32,14677,25083,6533
34219,10.32,22808,36466,15517
34220,14.41,42073,5226,12422
34221,3.71,3442,41927,29887
34222,10.32,7789,47805,22182
34223,10.32,13605,401,10317
34224,10.32,24910,6856,18046
34225,3.58,3358,26953,33948
34226,8.22,32311,18942,42449
34227,10.32,1758,42946,16150
34228,8.37,14092,52316,40876
34229,7.16,21199,8188,26125
34230,10.32,34554,17218,45949
34231,6.39,33495,16988,9316
34232,6.79,38539,13333,25339
34233,10.32,47455,17774,31769
34234,10.32,52078,47105,2335
34235,5.2,44071,39822,3332
34236,141.2,3314,50262,23096
34237,5.2,50127,43303,7221
34238,5.14,29170,12047,6519
34239,8.42,48358,23252,33184
34240,10.32,8653,36186,13578
34241,3.28,35654,48566,43728
34242,10.32,27777,51452,48271
34243,2.41,7850,18972,26759
34244,10.32,21340,33887,21049
34245,4.67,38759,18139,36360
34246,10.32,24285,8998,10283
34247,41.85,2916,25086,4433
34248,8.9,34441,35205,33367
34249,5.98,44112,15058,24765
34250,3.43,43622,9429,21457
34251,10.32,27473,8339,16431
34252,10.32,32055,32532,45330
34253,10.32,34244,34384,27979
34254,6.45,2303,24453,17107
34255,2.37,22677,51244,1080
34256,10.32,19399,14801,17824
34257,3.82,51468,46296,6482
34258,10.32,18180,24292,45732
34259,3.13,48077,3497,25160
34260,10.32,6460,40631,33384
34261,41.55,34922,22887,24679
34262,2.78,63,32303,15306
34263,10.32,45482,33731,4367
34264,7.89,11120,15278,24392
34265,10.32,21824,50621,7792
34266,7.75,40519,46606,44297
34267,10.32,44807,47819,1083
34268,6.02,15894,37082,26557
34269,6.49,389,20514,21384
34270,3.52,43677,39761,50612
34271,4.56,49597,24623,8170
34272,3.13,29226,9726,1537
34273,6.44,988,29805,11709
34274,8.22,27329,33026,25617
34275,2.6,43439,40455,35233
34276,3.89,4190,22521,43312
34277,10.32,35672,40890,50787
34278,10.32,3353,40005,15247
34279,10.32,18752,34000,44040
34280,3.32,33008,27767,26133
34281,7.04,2836,16208,13926
34282,10.32,25714,11510,3414
34283,10.32,4085,20652,43815
34284,1.65,48989,46310,47540
34285,10.32,28607,21622,10973
34286,2.28,24669,31300,21320
34287,2.34,8094,11258,10513
34288,10.32,40345,48065,1797
34289,10.32,8952,20078,17643
34290,10.32,17836,33353,25836
34291,10.32,14159,43335,14572
34292,65.97,32568,27858,52061
34293,4.62,5507,3963,12030
34294,1.64,1946,19404,9018
34295,10.32,23975,14349,491
34296,3.13,11009,46336,19390
34297,10.32,8114,36432,38213
34298,10.32,36971,7780,10030
34299,10.32,48859,49564,28106
34300,10.32,37918,23114,40822
34301,4.88,18794,8187,28734
34302,3.12,34759,13609,48408
34303,10.32,2674,46654,49754
34304,4.5,17196,21557,46959
34305,10.32,12212,12754,19472
34306,10.32,10780,36807,48752
34307,1.95,17787,10270,31266
34308,10.32,5622,23476,39034
34309,10.32,40608,30504,22
34310,10.32,45833,32158,15734
34311,4.96,51029,31864,46687
34312,2.77,29280,49870,17872
34313,10.32,23375,48599,48998
34314,10.32,34216,48246,41075
34315,10.32,40326,35167,6682
34316,20.91,29584,51603,38985
34317,4.5,31433,2732,32045
34318,2.65,34235,28272,19050
34319,2.77,8397,32916,17703
34320,0.88,19678,51112,42678
34321,1.79,43389,1265,44911
34322,5.2,33067,7107,30904
34323,10.32,13049,12154,37957
34324,5.27,31498,9112,37174
34325,3.69,28211,42760,41
34326,10.32,34868,1667,7626
34327,10.32,34459,28600,15029
34328,10.32,2339,47608,21188
34329,12.31,31584,3879,5670
34330,5.2,39614,19635,10159
34331,2.23,25742,7938,3792
34332,55.93,52183,3101,39086
34333,18.83,9129,13865,17385
34334,10.32,28222,12210,22381
34335,10.32,41229,15436,2247
34336,3.37,2513,1617,18193
34337,10.32,15328,45870,32875
34338,10.32,22104,16777,15262
34339,3.81,11341,39221,28450
34340,10.32,40178,4579,48493
34341,5.2,29782,15261,441
34342,5.69,23840,32257,16928
34343,3.34,46586,5835,47807
34344,12.99,40092,42829,42138
34345,10.32,52383,13049,13205
34346,4.36,26824,50683,15316
34347,10.32,31700,18480,40464
34348,10.32,18175,37606,14866
34349,10.62,29986,14101,20935
34350,10.32,19185,35929,49738
34351,10.32,853,37454,2567
34352,10.32,43855,26015,39244
34353,4.73,26444,50432,42852
34354,22.82,10772,36333,22931
34355,10.32,14727,37732,44979
34356,5.32,21371,50097,27419
34357,10.32,33455,41418,8724
34358,3.28,46148,49288,5333
34359,10.32,37107,27979,16204
34360,2.86,15098,41997,10873
34361,10.32,26029,32472,33390
34362,18.19,34163,39743,41634
34363,10.32,15917,13384,4225
34364,2.77,10038,30680,25530
34365,10.32,27622,626,36758
34366,6.89,31903,14072,27781
34367,10,51050,509,26194
34368,10.32,2958,1802,8940
34369,10.32,28917,21991,37831
34370,1.45,22381,35430,46507
34371,10.32,49291,30598,35031
34372,10.32,11389,19118,28027
34373,3.16,26978,25145,51793
34374,10.32,38394,25448,41687
34375,10.32,42467,16417,7361
34376,18.75,25968,28357,5448
34377,7.11,4601,7887,4432
34378,3.68,16307,51876,49823
34379,3.1,33154,10415,31866
34380,10.32,43198,50583,13436
34381,10.32,13950,11184,25569
34382,5.2,38543,39787,44260
34383,10.32,21817,12415,11593
34384,399,7396,47617,1924
34385,9.38,52034,25465,3528
34386,3.33,35253,44468,23528
34387,86.74,41947,11291,20488
34388,10.32,27454,47277,40583
34389,3.74,38364,38317,530
34390,5,44427,11751,31517
34391,10.32,48513,21309,40806
34392,10.32,9181,38093,27853
34393,3.26,35139,23280,51639
34394,10.32,44776,41667,41031
34395,4.08,45615,6892,980
34396,10.32,45033,9471,49298
34397,10.32,39511,6705,38603
34398,28.6,4755,4922,6976
34399,2.71,11168,36860,40320
34400,10.32,23820,36785,40552
34401,10.32,13291,17777,1718
34402,5.3,29873,2431,42758
34403,10.32,38772,28292,25169
34404,3.28,40077,35028,6943
34405,10.32,27655,41725,7716
34406,4.18,13259,17921,22847
34407,1.92,4026,50748,40639
34408,1.79,5790,1915,16850
34409,3.81,31708,43515,14198
34410,3.94,9500,25312,16648
34411,33,3357,3988,15842
34412,5.2,12077,44637,15565
34413,4.49,49069,19946,13433
34414,3.51,8231,47530,25848
34415,2.94,11037,3183,41881
34416,1.45,30375,28573,45127
34417,14.08,35871,5729,9229
34418,10.32,32980,14570,40681
34419,10.32,32465,42748,587
34420,1.13,8027,17233,44432
34421,10.32,978,8876,21126
34422,3.73,3999,51944,15700
34423,14.3,19469,39058,2763
34424,15.55,30359,18570,38934
34425,16.34,18027,42044,36321
34426,13.01,12769,44427,6477
34427,65.02,26707,10263,8259
34428,9.89,48987,6838,31428
34429,13.95,9127,43361,44874
34430,5.57,46451,21337,38003
34431,14.85,12113,51426,44008
34432,10.32,25293,38488,16294
34433,4.69,19462,43996,21171
34434,4.5,2020,31590,5482
34435,13.41,153,51011,47545
34436,10.32,33224,6831,33541
34437,10.32,17629,16802,1443
34438,10.11,18567,8419,25420
34439,5.39,28065,16049,41572
34440,19.63,1907,42200,27666
34441,6.33,30799,45048,28992
34442,24.75,30356,1550,17273
34443,10.32,40869,301,32964
34444,10.32,47749,44229,35685
34445,2.95,45517,14060,28864
34446,4.9,16045,16409,6672
34447,5.9,39033,30390,44998
34448,10.32,1561,50995,16196
34449,10.32,3663,7073,50577
34450,7.6,52320,45172,21113
34451,10.32,12160,9509,50657
34452,8.58,43039,25024,1471
34453,5.45,52014,2078,34575
34454,3.27,32736,6967,48741
34455,24.89,39215,1956,3305
34456,2.77,11452,10338,19447
34457,3.47,1603,26635,50958
34458,4.2,7092,1255,52161
34459,30.48,714,46523,42875
34460,13.14,42681,45750,30465
34461,3.19,44449,28815,24428
34462,13.01,12478,47938,11097
34463,1.11,7364,23986,47246
34464,6.32,44460,4064,35896
34465,33.8,17232,41868,13314
34466,3.81,30208,31103,6959
34467,10.32,27713,32522,43311
34468,10.32,43143,23881,51092
34469,10.32,51968,42068,41517
34470,8.02,25355,22636,31718
34471,13.88,33695,27533,46918
34472,4.72,30562,41241,23287
34473,10.32,19377,23345,29315
34474,10.32,1787,46990,37941
34475,22.82,2081,16851,39479
34476,4.1,38635,36542,15890
34477,10.32,42021,34932,37127
34478,6.25,6697,39464,51105
34479,5.89,10584,24359,7630
34480,4.26,7077,27888,5947
34481,8.03,7124,9361,45077
34482,1.61,33055,1654,9457
34483,4.5,46429,17303,16239
34484,6.17,47365,18829,2005
34485,5.2,26887,3273,43171
34486,3.87,23431,7172,23296
34487,1.79,42545,26195,24185
34488,10.32,6046,48982,31827
34489,10.32,15576,22674,13141
34490,10.32,2236,44972,44036
34491,29.87,1302,10339,6849
34492,1.07,45522,45439,712
34493,10.32,26628,49589,27412
34494,2.77,13742,30450,3360
34495,10.32,24749,15186,29122
34496,10.32,3040,19509,32156
34497,10.32,19079,25669,46319
34498,10.32,2521,20535,6335
34499,4.25,39568,13720,36812
34500,6.49,29294,2086,46787
34501,1.59,5094,34268,18713
34502,3.12,34181,2404,39213
34503,7.6,43676,35062,23053
34504,17.35,19603,47235,36104
34505,3.41,44063,50906,31258
34506,2.6,31154,40426,6299
34507,17.35,50205,3942,8786
34508,10.32,44781,5808,27132
34509,5.61,4819,17276,7131
34510,26.54,12745,30532,5005
34511,11.91,33493,15606,44544
34512,10.32,45484,12006,30886
34513,28.89,38754,41996,1385
34514,5.21,17407,20831,5271
34515,6.95,651,33790,5627
34516,6.75,27524,15649,1705
34517,5.43,46025,35821,14564
34518,5.23,4451,1596,38293
34519,3.83,8990,48523,44506
34520,8.72,19614,24577,9579
34521,10.32,19630,41712,49447
34522,10.53,3068,38660,21289
34523,10.32,4935,50943,38334
34524,10.32,335,23951,50957
34525,10.32,45341,26471,47219
34526,254.45,28833,20911,43968
34527,10.32,30754,11661,36173
34528,10.32,28669,14663,24213
34529,2.77,26374,51131,32532
34530,16.95,25202,8020,19760
34531,10.32,50978,51539,32368
34532,10.32,52239,191,11232
34533,10.32,42648,44939,714
34534,10,24562,47962,30406
34535,10.32,17499,39466,42736
34536,10.32,35841,48971,26723
34537,10.32,26603,43298,11747
34538,10.32,46615,52071,2368
34539,3.13,1695,5056,34935
34540,3.63,20809,16762,34079
34541,6.71,11594,15499,43413
34542,1.47,25168,28185,20193
34543,2.86,10319,17167,46567
34544,12.34,46129,7753,11617
34545,3.11,14895,21849,30897
34546,3.86,39358,27239,29831
34547,10.32,30732,12487,35163
34548,10.32,11233,11275,50804
34549,17.64,40591,16040,46259
34550,6.68,34083,3877,5981
34551,10.32,52404,33158,44598
34552,10.32,42945,47708,30161
34553,10.2,31211,46187,16422
34554,2.86,24065,42633,45275
34555,10.81,37405,45194,4671
34556,1.45,26392,321,1607
34557,10.32,32931,5885,11044
34558,10.32,23033,3541,34886
34559,10.32,14629,25630,34267
34560,6.28,32909,14593,49853
34561,10.32,25999,11907,3313
34562,10.32,24333,34440,3063
34563,10.32,43415,39818,36437
34564,3.34,49056,7496,26807
34565,7.27,24024,34210,9917
34566,10.32,10872,22696,42687
34567,12.29,8471,44054,11625
34568,10.32,15179,7825,16817
34569,4.24,14062,46591,11485
34570,3.12,45269,36990,4620
34571,10.32,11923,11030,31883
34572,5.2,52386,27461,6896
34573,10.32,15429,23974,27478
34574,3.97,49080,17545,10411
34575,9.02,18903,630,9323
34576,7.34,32381,26047,44117
34577,2.67,39319,24568,47022
34578,4.99,21702,31758,36005
34579,10.32,14075,42320,5825
34580,5.85,42734,46816,44562
34581,10.32,12453,25495,23811
34582,10.32,45637,34388,14612
34583,3.46,41352,40326,51321
34584,6.63,15838,11800,268
34585,10.32,924,37954,3022
34586,6.44,32430,26574,6118
34587,10.32,48608,18639,30095
34588,10.32,51459,22261,28070
34589,228.96,45422,32607,49757
34590,5.2,9147,4019,9033
34591,3.51,14750,15997,39159
34592,10.32,1092,10769,34072
34593,10.32,37688,28640,23122
34594,10.32,22260,22530,34704
34595,10.25,26692,19512,21297
34596,4.26,32610,11074,42108
34597,3.13,36535,13239,44094
34598,18.25,29910,49441,8200
34599,5.03,44950,15785,40896
34600,10.32,50076,21503,19631
34601,5.2,16945,31207,8077
34602,10.32,51011,34714,13888
34603,4.55,37697,37205,12240
34604,10.32,11297,51849,32279
34605,35.61,51407,49025,52341
34606,20.39,44550,44663,33544
34607,18.6,30451,16353,32105
34608,10.32,47933,9118,46553
34609,8,27255,9063,34990
34610,10.32,10869,5801,25774
34611,10.32,20105,24737,6945
34612,10.32,13655,2501,10486
34613,10.32,51956,49267,9212
34614,34.27,33530,31377,10793
34615,2.84,17701,7021,21183
34616,14.7,5542,43995,44011
34617,7.39,11200,4829,47192
34618,5.69,33249,40158,51997
34619,5.92,19883,27556,6913
